Feature ID,Taxon,Confidence,Domain,Phylum,Class,Order,Family,Genus,Species,FullName
fe0be64ade7526f09fe760bd2d563a51,d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_concisus,0.9998241226807052,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_concisus,g_Campylobacter
f3bfe8e7bd0ff02e96b3cff65f918ba6,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Schaalia_meyeri,0.9998970789404444,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Schaalia_meyeri,g_Actinomyces
2fa8ac81dac8ea7430728516cd447dfa,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JG36-GS-52; f__JG36-GS-52; g__JG36-GS-52; s__uncultured_bacterium,0.9999976207188463,Bacteria,Proteobacteria,Gammaproteobacteria,JG36-GS-52,JG36-GS-52,JG36-GS-52,uncultured_bacterium,g_JG36-GS-52
7610fcb13f4dcd82984b2af373260b0b,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_iners,0.9991244365277524,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_iners,g_Lactobacillus
bfbeed21f878bd11dd59d4cc2d689654,d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_concisus,0.7293276205793704,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_concisus,g_Campylobacter
c60a4ff2a48752a2b234da6fc53d506e,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium,0.9988358217406168,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,g_Flavobacterium
9b3cdb6d7bb9821b59240aeab243a3c7,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_provencensis,0.9836062524061124,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,Anaerococcus_provencensis,g_Anaerococcus
098b0662ad46d527f7707895d6da10db,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidithiobacillales; f__Acidithiobacillaceae; g__KCM-B-112; s__uncultured_bacterium,0.9990463004882184,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,KCM-B-112,uncultured_bacterium,g_KCM-B-112
2252c030c82eb3a49a8a5f240e726dbe,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__uncultured_bacterium,0.7599894383858534,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,uncultured_bacterium,g_Leptotrichia
dbb7aac9be97bf8fb648d1d55cbe883d,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae,0.9924790086985306,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,,,f_Propionibacteriaceae
d3e0848b7e985e07516cc0b23665a595,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia,0.8405809925998722,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,,g_Roseburia
190e1cedfa59042fb399bc89d38b898b,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__metagenome,0.743004235305157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,metagenome,g_uncultured
1455eb34c035841bad25a5125b3f4fb5,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_finegoldii,0.9943646112605684,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_finegoldii,g_Bacteroides
991dc7b8f87c403b38e4c15bdbfccfde,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__Gardnerella_vaginalis,0.7484930942797303,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella_vaginalis,g_Gardnerella
c90ec3b15f03285307ea75f84767dc50,d__Bacteria,0.9964995581632318,Bacteria,,,,,,,d__Bacteria
2d5586b26f2d09ea86b5b8aee93e73c4,d__Bacteria,0.995997829310649,Bacteria,,,,,,,d__Bacteria
3a9507daac48c6d9dfb3ee52e90b107f,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_parvus,0.9475664905377136,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter_parvus,g_Acinetobacter
3ccd205df96f2985d99f6e3b163ba49e,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Mycetocola,0.8427367912900763,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Mycetocola,,g_Mycetocola
643a1aa1aa093164f75fa039a93131de,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,0.9999982692430406,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,,,f_Alcaligenaceae
a1f364662a6b6b4692b8c74b1b286cd9,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces,0.9999997512021124,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,,g_Actinomyces
de9b7c616fbe02f1e2f1834b21221a7c,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_glucuronolyticum,0.9999985143157584,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_glucuronolyticum,g_Corynebacterium
2405f501f5aec1501e1a968d359540ef,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,0.9999999999997248,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,g_Streptococcus
ee065d23e0db4a0541e25ed38745a3bd,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__uncultured_bacterium,0.9982532543175048,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,uncultured_bacterium,g_Sutterella
d41bb5eeb83b32b2ce5503f692d390a8,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__Facklamia_hominis,0.9999999575862272,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,Facklamia_hominis,g_Facklamia
08378e24205f2d2970eadbe1d937fd6a,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Selenomonas; s__Selenomonas_sp.,0.9234722065780072,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp.,g_Selenomonas
def0a486230569bdad4a50b615075158,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_7; s__Prevotella_melaninogenica,0.9289872410658564,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella_melaninogenica,g_Prevotella_7
65558056bfd73b6702f7dfbc463bf303,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax,0.967483856342862,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,,g_Rhodoferax
d5fffcb1859a1bd1151e89a11128894f,d__Bacteria,0.9962550544494564,Bacteria,,,,,,,d__Bacteria
f02053692be9961541a315956a759095,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium,0.9999970874893837,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,g_Corynebacterium
df253c7ab2af9fa7795844ed965e37e4,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pelomonas; s__uncultured_bacterium,0.8613140096232534,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,uncultured_bacterium,g_Pelomonas
40748c2676ec801409d9f1968ae46627,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Hungateiclostridiaceae,0.995952978809136,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,f_Hungateiclostridiaceae
8f219c641cd099884c089a401071cc01,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium; s__uncultured_bacterium,0.963313125133896,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,uncultured_bacterium,g_Sediminibacterium
7f65c68eca37bfacb4eaee08a1ef2b71,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Dermacoccaceae; g__Kytococcus; s__Kytococcus_sedentarius,0.9994101749211944,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus_sedentarius,g_Kytococcus
ad473bd6549e235d969434af475aa90a,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinomycetospora; s__uncultured_bacterium,0.8239535554614733,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,uncultured_bacterium,g_Actinomycetospora
4c3393e7296090b4095dcc0a8f48da8a,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__uncultured_bacterium,0.7068114891501179,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium,g_Hymenobacter
3f33ea94bafa4a3de13e9922a8cbe6fb,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae,0.9999999720313696,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,,,f_Micrococcaceae
d81953d362dec7498d6d823c1639b3d6,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Curtobacterium; s__Curtobacterium_sp.,0.7529777357749382,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium_sp.,g_Curtobacterium
635e3723d52d85a7480278266c2d5129,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas,0.9999752405619948,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,g_Pseudomonas
d214e251fabc109f6c4a1c500e1e144a,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium,0.9999999973724386,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,,g_Carnobacterium
f05b816c7b930eb8a23b53435167c846,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_lactolyticus,0.999546292245924,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,Anaerococcus_lactolyticus,g_Anaerococcus
7d42bd23ab930f0bc748cb702eb2781b,Unassigned,0.9876106466627852,ssigned,,,,,,,Unassigned
ec83a75d3ad36eb534a0f49f6f71c040,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lentilactobacillus; s__Lactobacillus_buchneri,0.9991687216050152,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lactobacillus_buchneri,g_Lentilactobacillus
3132f902ff79d8a4c5b9f0ececec04a2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_bivia,0.9999999975167668,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_bivia,g_Prevotella
b63c50a05acac5ea78cdea883b843958,d__Bacteria,0.9943570719843312,Bacteria,,,,,,,d__Bacteria
a9cbc93c4d48eeee5ee48a19ddeae336,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__uncultured_Firmicutes,0.9818744865751052,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,uncultured_Firmicutes,g_Anaerococcus
c7dd56c444a18aed8262ecba388caf89,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__uncultured_bacterium,0.951887457210322,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,uncultured_bacterium,g_Anaerococcus
da48f24338a1cdf2a80f40a618222e79,d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__metagenome,0.9850547258646988,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,metagenome,g_Christensenellaceae_R-7_group
f5bac522934941233922b333eb85f520,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia,0.9692654267513304,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,,g_Blautia
ff6892be19f64a474332959be420c448,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Nostocaceae; g__Calothrix_PCC-6303; s__Calothrix_sp.,0.989206979893906,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Calothrix_PCC-6303,Calothrix_sp.,g_Calothrix_PCC-6303
90f139926181b83efe19119be9b3df0e,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_sp.,0.9714863003265748,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,Anaerococcus_sp.,g_Anaerococcus
6421402455b19caf77050b41e867b935,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_tuberculostearicum,0.7075727801119367,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_tuberculostearicum,g_Corynebacterium
e2f52e432f9c291a9f1761e18b027bb3,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_agalactiae,0.9976871994519458,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_agalactiae,g_Streptococcus
e510392bbbd1e54f68ad0c6b27d3e9ea,d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__uncultured_Parcubacteria,0.9955713832137564,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,uncultured_Parcubacteria,g_Candidatus_Kaiserbacteria
5e196e6c89d80d7168396a10623b9bd6,d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25; s__uncultured_bacterium,0.7881324512108168,Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,bacteriap25,uncultured_bacterium,g_bacteriap25
1353ad9fea7b14234cce008b0a0ea273,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella,0.9999990884656986,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,,g_Moraxella
a17a95196f5ce237f418199a056470a9,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__uncultured_bacterium,0.7805618301340558,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,uncultured_bacterium,g_Actinomyces
43bd63a9ee15e13dd93de7ea802c8b16,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Kineococcus; s__Kineococcus-like_bacterium,0.9105032901592772,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus,Kineococcus-like_bacterium,g_Kineococcus
d07342cd59547ac403ab7cd047f38416,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Tabrizicola; s__uncultured_bacterium,0.93173003534263,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,uncultured_bacterium,g_Tabrizicola
2cf4ce5fb2cf11185aec8ba45c0a4327,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,0.8791563103533815,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
603c0e5d1673e98ea666a057191e40a5,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium_testaceum,0.8007785697661365,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium_testaceum,g_Microbacterium
50f6054dd4161a2bde4ae89fcec1d703,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Candidatus_Finniella; s__uncultured_bacterium,0.9879333591222272,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Finniella,uncultured_bacterium,g_Candidatus_Finniella
99a8de01ad096a128410ce689a78e164,d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256; s__metagenome,0.9934180437681854,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,metagenome,g_IMCC26256
b463f350d170e887ad98c89c7a3ffa90,d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria; s__uncultured_bacterium,0.9658551468869514,Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,uncultured_bacterium,g_Candidatus_Magasanikbacteria
ae9005bb173df40aab7d2ac45b1a707a,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas,0.9998381277701076,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,,g_Comamonas
b37da8673b3ba636f0838e8129c48b0e,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Yonghaparkia; s__uncultured_bacterium,0.9652323861071128,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Yonghaparkia,uncultured_bacterium,g_Yonghaparkia
b18863b2ba0cf1e0c94d7595c8abb6f5,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella,0.9999999999337328,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,,g_Gardnerella
d82329c26c265eda7abf8340b582d242,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria; s__Neisseria_sicca,0.8223567114590925,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,Neisseria_sicca,g_Neisseria
25a91d3f95d5cccd54bc9cccfc54b36b,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Selenomonas; s__Selenomonas_sp.,0.9276505301089408,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp.,g_Selenomonas
7662d6255bd1448fc9bafd746e69c0e3,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Succiniclasticum; s__gut_metagenome,0.999997077894,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,gut_metagenome,g_Succiniclasticum
00b62fa9df5defe50ea267886bb2ec3c,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_7; s__unidentified,0.9999990994808958,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,unidentified,g_Prevotella_7
11e3611ef916c0b282e57a6100681a7a,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella,0.8785190511990081,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,,g_Granulicatella
ed679b4141a5475184194968ae36e9c1,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_intermedius,0.8134803619766149,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_intermedius,g_Streptococcus
d01852bfff7ec4264cc504046c3bc4a2,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella; s__uncultured_bacterium,0.7631973234226348,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured_bacterium,g_Blastocatella
64e78a03ad0d9d476a41c74866b2ead8,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_7; s__uncultured_Bacteroidetes,0.9999999999983088,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,uncultured_Bacteroidetes,g_Prevotella_7
12fc6767c931bd5f8a5f690889c92191,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella,0.9999999943494688,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,,g_Gemella
31a2d1d583f79666960512a494474053,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_7; s__unidentified,0.9999995696122784,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,unidentified,g_Prevotella_7
f9e79dc19da23e4a3aae66379397f5a7,d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema,0.9999999999998312,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,,g_Treponema
bac39b199bf57da63abd141bef84ab1d,d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_concisus,0.9999679298116008,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_concisus,g_Campylobacter
1b5e1095ff5d5a7c0c54d11f3aedc412,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured; s__uncultured_bacterium,0.9802896715198902,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_bacterium,g_uncultured
530773e27e3980d83845940618d0ce94,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus,0.999999980155068,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,,g_Anaerococcus
62c0ae1ce839837b1fa0b54d6180a72a,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pelomonas,0.9226975469787866,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,,g_Pelomonas
48f9cbbbf6e1fd8e587649bae73239b7,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__metagenome,0.7221939236573279,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,metagenome,g_Phenylobacterium
6e8f6497256ab7842145d8826f833343,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Finegoldia; s__Finegoldia_magna,0.8256897655956069,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Finegoldia,Finegoldia_magna,g_Finegoldia
8786f56985e0aeec8ca1e924b70c7ff0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_iners,0.9991532998616734,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_iners,g_Lactobacillus
14e898ec6aa911b6922c01d7ee77bbdc,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.9970399304514158,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,f_Comamonadaceae
a239541c4a68891c841986e39f780a2e,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga_gingivalis,0.9923153947975216,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga_gingivalis,g_Capnocytophaga
626feba01f940b16c8605b3cdc97625c,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium,0.9986068560236668,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium,g_Bdellovibrio
